groundTruth,result,charsInGroundTruth,charsInResult,characterAccuracy,LCSCharStats Ground Truth Item,LCSCharStats Ground Truth Unicode,LCSCharStats OCR Result Item,LCSCharStats OCR Result Unicode,LCSCharStats OCR Error,LCSCharStats Count
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"ieur","0069,0065,0075,0072","œm","0153,006d","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"","","e 2s ; ; 
UN MEETING DES EMPLOYES 
DE BANQUE ET.DÉ BQURSE 
VEI‘8 lll‘lB BB‘BVE ËË ËÜ man 
Le meehrw orgamse ]uer aprw-mxﬂ1 au 
gymmnase Japv -par…","0065,0020,0032,0073,0020,003b,0020,003b,0020,000a,0055,004e,0020,004d,0045,0045,0054,0049,004e,0047,0020,0044,0045,0053,0020,0045,004d,0050,004c,004f,0059,0045,0053,0020,000a,0044,0045,0020,0042,0041,004e,0051,0055,0045,0020,0045,0054,002e,0044,00c9,0020,0042,0051,0055,0052,0053,0045,0020,000a,0056,0045,0049,2018,0038,0020,006c,006c,006c,2018,006c,0042,0020,0042,0042,2018,0042,0056,0045,0020,00cb,00cb,0020,00cb,00dc,0020,006d,0061,006e,0020,000a,004c,0065,0020,006d,0065,0065,0068,0072,0077,0020,006f,0072,0067,0061,006d,0073,0065,0020,005d,0075,0065,0072,0020,0061,0070,0072,0077,002d,006d,0078,fb02,0031,0020,0061,0075,0020,000a,0067,0079,006d,006d,006e,0061,0073,0065,0020,004a,0061,0070,0076,0020,002d,0070,0061,0072,2026","false detection","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"ord","006f,0072,0064","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"F","0046","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"","","renvoyée : 
Ptochain) en. Taison des-élentions, — 
NIALAKOFF M 'Che1 Dar[mll ","0072,0065,006e,0076,006f,0079,00e9,0065,0020,003a,0020,000a,0050,0074,006f,0063,0068,0061,0069,006e,0029,0020,0065,006e,002e,0020,0054,0061,0069,0073,006f,006e,0020,0064,0065,0073,002d,00e9,006c,0065,006e,0074,0069,006f,006e,0073,002c,0020,2014,0020,000a,004e,0049,0041,004c,0041,004b,004f,0046,0046,0020,004d,0020,0027,0043,0068,0065,0031,0020,0044,0061,0072,005b,006d,006c,006c,0020","false detection","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"a","0061","Orphéon -Ro","004f,0072,0070,0068,00e9,006f,006e,0020,002d,0052,006f","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"","","5 mn y’ ma pas ‘“de =o","0035,0020,006d,006e,0020,0079,2019,0020,006d,0061,0020,0070,0061,0073,0020,2018,201c,0064,0065,0020,003d,006f","false detection","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"","","s- d","0073,002d,0020,0064","false detection","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"n","006e","ivent être-présents. ," 
- PARISETAT - (M\e Gauche).","0069,0076,0065,006e,0074,0020,00ea,0074,0072,0065,002d,0070,0072,00e9,0073,0065,006e,0074,0073,002e,0020,002c,0022,0020,000a,002d,0020,0050,0041,0052,0049,0053,0045,0054,0041,0054,0020,002d,0020,0028,004d,005c,0065,0020,0047,0061,0075,0063,0068,0065,0029,002e","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"",""," Ce- smr Comn‘ﬂ%— 
   
  
tous. * 
“ SCIEURS; DECOUPFURS 1\rI0B]‘..Ü‘RIFI“S — Pas 
de permanence ‘aujourd’ Tmi à 1x Bourse du- Tæavanl 
-SCIEURS. DE / PIERRES DURES. — Pemanencee 
au, slège…de 9 .h.”:80 o. 4L heu.res Ans æu\ chô— 
fneurs. _ - 
e.()US—SEC‘I‘IO”@ CA‘\IIO‘INAGI‘ ETAT (P'ms Rîve 
Droite).-—: Coraité Pre<«eﬂne mdxspensab]e, 182, TUe ","0020,0043,0065,002d,0020,0073,006d,0072,0020,0043,006f,006d,006e,2018,fb02,0025,2014,0020,000a,0020,0020,0020,000a,0020,0020,000a,0074,006f,0075,0073,002e,0020,002a,0020,000a,201c,0020,0053,0043,0049,0045,0055,0052,0053,003b,0020,0044,0045,0043,004f,0055,0050,0046,0055,0052,0053,0020,0031,005c,0072,0049,0030,0042,005d,2018,002e,002e,00dc,2018,0052,0049,0046,0049,201c,0053,0020,2014,0020,0050,0061,0073,0020,000a,0064,0065,0020,0070,0065,0072,006d,0061,006e,0065,006e,0063,0065,0020,2018,0061,0075,006a,006f,0075,0072,0064,2019,0020,0054,006d,0069,0020,00e0,0020,0031,0078,0020,0042,006f,0075,0072,0073,0065,0020,0064,0075,002d,0020,0054,00e6,0061,0076,0061,006e,006c,0020,000a,002d,0053,0043,0049,0045,0055,0052,0053,002e,0020,0044,0045,0020,002f,0020,0050,0049,0045,0052,0052,0045,0053,0020,0044,0055,0052,0045,0053,002e,0020,2014,0020,0050,0065,006d,0061,006e,0065,006e,0063,0065,0065,0020,000a,0061,0075,002c,0020,0073,006c,00e8,0067,0065,2026,0064,0065,0020,0039,0020,002e,0068,002e,201d,003a,0038,0030,0020,006f,002e,0020,0034,004c,0020,0068,0065,0075,002e,0072,0065,0073,0020,0041,006e,0073,0020,00e6,0075,005c,0020,0063,0068,00f4,2014,0020,000a,0066,006e,0065,0075,0072,0073,002e,0020,005f,0020,002d,0020,000a,0065,002e,0028,0029,0055,0053,2014,0053,0045,0043,2018,0049,2018,0049,004f,201d,0040,0020,0043,0041,2018,005c,0049,0049,004f,2018,0049,004e,0041,0047,0049,2018,0020,0045,0054,0041,0054,0020,0028,0050,0027,006d,0073,0020,0052,00ee,0076,0065,0020,000a,0044,0072,006f,0069,0074,0065,0029,002e,002d,2014,003a,0020,0043,006f,0072,0061,0069,0074,00e9,0020,0050,0072,0065,003c,00ab,0065,fb02,006e,0065,0020,006d,0064,0078,0073,0070,0065,006e,0073,0061,0062,005d,0065,002c,0020,0031,0038,0032,002c,0020,0054,0055,0065,0020","false detection","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"s","0073","la","006c,0061","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"","","pérmanence,: 
198,: —' Permpnence, de:10 à:12 :","0070,00e9,0072,006d,0061,006e,0065,006e,0063,0065,002c,003a,0020,000a,0031,0039,0038,002c,003a,0020,2014,0027,0020,0050,0065,0072,006d,0070,006e,0065,006e,0063,0065,002c,0020,0064,0065,003a,0031,0030,0020,00e0,003a,0031,0032,0020,003a","false detection","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"o","006f","é","00e9","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"","","--là","002d,002d,006c,00e0","false detection","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"po","0070,006f","m","006d","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"ru","0072,0075","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,".","002e","; - f ","003b,0020,002d,0020,0066,0020","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,," au ","0020,0061,0075,0020","","","none","2"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"n-","006e,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"t-ba","0074,002d,0062,0061","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"athlé","0061,0074,0068,006c,00e9","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"a","0061","su.","0073,0075,002e","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"i","0069","ñt","00f1,0074","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"ar","0061,0072","ic","0069,0063","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"x","0078","a.h n","0061,002e,0068,0020,006e","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"èm","00e8,006d","","","miss","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"ket-ball ma","006b,0065,0074,002d,0062,0061,006c,006c,0020,006d,0061","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"inuit et ","0069,006e,0075,0069,0074,0020,0065,0074,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"rses ","0072,0073,0065,0073,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"n et ","006e,0020,0065,0074,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"3","0033","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"heures","0068,0065,0075,0072,0065,0073","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"r","0072","s","0073","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"Réunion","0052,00e9,0075,006e,0069,006f,006e","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"Assemblée","0041,0073,0073,0065,006d,0062,006c,00e9,0065","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"a","0061","'1——","0027,0031,2014,2014","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"si","0073,0069","51","0035,0031","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"immédi","0069,006d,006d,00e9,0064,0069","'M","0027,004d","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"O","004f","Q","0051","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"gn","0067,006e","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"t p","0074,0020,0070","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"N","004e","nar..… ; ; 
  
A3v 
n \J","006e,0061,0072,002e,002e,2026,0020,003b,0020,003b,0020,000a,0020,0020,000a,0041,0033,0076,0020,000a,006e,0020,005c,004a","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"GI","0047,0049","Œ","0152","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"ca","0063,0061","0&n","0030,0026,006e","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"e","0065","6‘","0036,2018","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"p","0070","1)Î'","0031,0029,00ce,0027","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"os","006f,0073","0$S","0030,0024,0053","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"émues.","00e9,006d,0075,0065,0073,002e","","","miss","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"5","0035","
","000a","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"préservez","0070,0072,00e9,0073,0065,0072,0076,0065,007a","
","000a","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"'à","0027,00e0","a","0061","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"en ","0065,006e,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"UR","0055,0052","N","004e","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"","","- 
; " ï _-—-————-———A 
c? Caraarados femmes mumlhuu “dèns ; 
De. L{'x)on priées d’ .L<s|\t01 ù ia 1eunwn znahu, ä 
48 -— Pemmmen<e dlemuiin. soir ; 
Secrétaires- sous-conunission envoyer '(lc«im pour, ","002d,0020,000a,003b,0020,0022,0020,00ef,0020,005f,002d,2014,002d,2014,2014,2014,2014,002d,2014,2014,2014,0041,0020,000a,0063,003f,0020,0043,0061,0072,0061,0061,0072,0061,0064,006f,0073,0020,0066,0065,006d,006d,0065,0073,0020,006d,0075,006d,006c,0068,0075,0075,0020,201c,0064,00e8,006e,0073,0020,003b,0020,000a,0044,0065,002e,0020,004c,007b,0027,0078,0029,006f,006e,0020,0070,0072,0069,00e9,0065,0073,0020,0064,2019,0020,002e,004c,003c,0073,007c,005c,0074,0030,0031,0020,00f9,0020,0069,0061,0020,0031,0065,0075,006e,0077,006e,0020,007a,006e,0061,0068,0075,002c,0020,00e4,0020,000a,0034,0038,0020,002d,2014,0020,0050,0065,006d,006d,006d,0065,006e,003c,0065,0020,0064,006c,0065,006d,0075,0069,0069,006e,002e,0020,0073,006f,0069,0072,0020,003b,0020,000a,0053,0065,0063,0072,00e9,0074,0061,0069,0072,0065,0073,002d,0020,0073,006f,0075,0073,002d,0063,006f,006e,0075,006e,0069,0073,0073,0069,006f,006e,0020,0065,006e,0076,006f,0079,0065,0072,0020,0027,0028,006c,0063,00ab,0069,006d,0020,0070,006f,0075,0072,002c,0020","false detection","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"GRES","0047,0052,0045,0053","undi-; ","0075,006e,0064,0069,002d,003b,0020","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"","","irer,","0069,0072,0065,0072,002c","false detection","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"Paris.","0050,0061,0072,0069,0073,002e","","","miss","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"— 12 h. 45 : concert.","2014,0020,0031,0032,0020,0068,002e,0020,0034,0035,0020,003a,0020,0063,006f,006e,0063,0065,0072,0074,002e","","","miss","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"","","ln'l","006c,006e,0027,006c","false detection","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"t d'Amour.
Théâ","0074,0020,0064,0027,0041,006d,006f,0075,0072,002e,000a,0054,0068,00e9,00e2","","","miss","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"rd-VII.","0072,0064,002d,0056,0049,0049,002e","t","0074","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"— 2","2014,0020,0032","
1b1","000a,0031,0062,0031","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"joue","006a,006f,0075,0065"," ","0020","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"","","ç","00e7","false detection","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,," ?","0020,003f",":s","003a,0073","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"",""," 
e","0020,000a,0065","false detection","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"ges","0067,0065,0073","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"d","0064","e \IL]0 Beulem","0065,0020,005c,0049,004c,005d,0030,0020,0042,0065,0075,006c,0065,006d","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"ite","0069,0074,0065"," owooo;©&0æ;a b‘0‘0‘@0_@@*@0","0020,006f,0077,006f,006f,006f,003b,00a9,0026,0030,00e6,003b,0061,0020,0062,2018,0030,2018,0030,2018,0040,0030,005f,0040,0040,002a,0040,0030","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"",""," Q@@@@*@îû ","0020,0051,0040,0040,0040,0040,002a,0040,00ee,00fb,0020","false detection","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,":","003a","","","none","2"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"IO","0049,004f","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,," ","0020",""","0022","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"forme","0066,006f,0072,006d,0065","","","miss","1"
